Names
HEFIZE 9
KURTARIR 1
MUVELLA 7
EBILMUHSIN 4
ZEBUR 38
MELIME 30
OZET 7
KATIP 674
UNVERDI 1
ERKONT 1
ALPTAN 3
MUBAREK 119
SERTUG 106
ILHAMEDDIN 25
FAHIRET 1
DERINKA 1
PLANUR 1
MIYRIK 1
TURATTIN 1
ATADUYGU 1
UNTUZAR 1
MUSHAB 8
PUSRA 1
KALMAZ 1
MAHZEDDIN 1
ELMINA 1
SEMSUNE 4
REFABEY 1
MULUSCAN 5
UCGUZEL 8
MURSIKA 7
MUCIDIYE 5
SUBIHIYE 2
MEHPARIYE 1
OSMAN 340200
GULSAYME 1
MARYANUS 1
TEMIMDAR 8
MUNFETTIN 1
REBIHE 14
UGURTAS 1
CANPERK 1
GAIZ 1
INKA 1
DUDAN 4
UTAIDA 1
HURIYE 1
LAMATE 1
NURSAY 3
Y.IZZETTIN 1
FECAATTIN 1
MUSHEP 1
REMBILE 1
SONGUR 48
SANNA 1
NISAME 3
NECEBE 2
YILAZ 1
HULYADAR 1
HARITUN 36
RISE 3
TEVATIR 2
ARMENUS 1
FEREKNAZ 3
KAAB 1
RAIKA 118
IBAZEL 24
ESENAY 49
NATHALIE 29
NECAHAT 36
SULEVA 1
SEYHSAIT 1
HESBIHAN 1
RUZGAR 101
RIFATTIN 1
VEHAP 291
UZRAN 1
HAMDULSAMA 2
GELECEK 1
SEYFET 4
NURSU 1
BAGNAZ 2
SEVHURE 3
NASUHA 2
UCUF 1
AYSER 3
SUKRIYET 1
ILON 1
NAIZAR 2
SERPUL 2
EBADIYE 2
MARZUK 1
ELVENT 13
REKIYYE 1
SAMILI 7
MELIKNUR 2
VENAR 11
HOHE 8
BERIZAR 2
MERUSTE 1
NOGMEN 7
BENSET 1
NESIRE 141
CHRISTEA 1
DIM 1
ANSEGUL 5
ACIZER 1
TELCAT 1
ZUBEIR 6
FULENDER 1
BUBIYE 1
HEYMAN 1
MIS 5
NILAHI 1
FAZIDE 2
ABINUR 31
MEDIAT 1
EFANIYE 3
ZININI 1
SEYMANI 1
GEYYA 1
MELENDI 1
IBNIAYET 1
KURIYDE 1
HOMRISAN 1
UGURALI 3
OFSANA 1
UNVEREN 4
SAYLAM 1
MEKRUFE 1
ZEYTIN 886
NABIKA 1
SELLAMI 4
MULAZEM 1
MEKFURE 2
MENUL 1
MICIYER 1
FUMEY 1
ONERGUL 1
HULAY 1
NEFKURE 1
MANISE 34
AFIDAN 24
AOLA 1
YUKFER 1
ZIRVENT 1
MEMLIHA 1
UMMIYA 3
NIYMET 991
ERNEVAS 1
NARHATTIN 1
TURGIS 1
FURYAN 1
BEKTASIYE 1
HAFAL 1
ZAFETTIN 1
MEZIYAL 1
VICIN 1
KECCO 3
GEVAS 1
ZIMO 4
NURKAYA 14
MAVERDE 14
HISVIYE 4
ALISABAN 2
BAHAY 1
UYANSER 10
URUYAN 3
SENAYETIN 1
ERVAT 1
KAZIMSAN 1
MELEKLERGUL 1
KUBBETEN 1
FUNES 1
HULYANIM 1
HULBU 2
RASIMHAN 1
SURGAP 1
KUGUCIN 2
NUFIKAN 1
SADILAH 1
BADELGUL 1
AYINTEN 1
MUREHHEL 1
EFFAN 10
EZERBUN 1
PEHLUHAN 1
NAHRIBEN 1
KURI 10
LUVIZA 2
GOVAY 1
JOEL 3
BIRSENZIYA 1
AISANA 1
SIVADIYE 1
KASIMPASA 1
LATF 1
PEYVAT 1
SEHYESTE 1
SEFFETURRAHMAN 1
MEYISERET 2
HUBYA 2
MAIFE 4
TUZE 11
TAMYEL 1
ZIYAHETTIN 2
IMRIYEN 1
USNUGUL 1
NILEN 2
SEHMALI 1
CUMUS 1
GURLEN 5
ELFE 8
VECYE 1
BEHAT 28
ARTAS 2
SEYHATULLAH 1
MUKKADES 53
BETRIDDIN 1
HERGUL 20
TIFIYE 1
FERDEVS 59
UYA 5
ZULUL 1
SEHET 3
CANIK 4
SAIKE 6
AGVER 1
AYDANER 1
EREBI 1
HANMELEK 2
AYTEKI 1
GOLAV 2
TACIA 3
YASIYA 138
YASENYA 10
IHVAN 2
NILUFE 2
SIEGLINDE 4
HAZEL 31
PUZANT 24
FERDANA 12
SENDILER 1
MINIBAN 1
NIROUZ 2
YAGNUR 6
ANDROMAKI 1
KENTUVE 1
NIYEDDIN 2
KULBETTIN 1
NEMHATUN 42
MUHIYBE 1
ZULFETA 1
1-Mar
SAHREDDIN 3
ODEVIYE 2
SASIE 1
FIDAVER 3
VEYISI 10
ABDULSINAN 4
PULAY 3
MERIC 1124
M.MEDENI 2
TAHRIYE 16
SAZIMET 3214
GULBEK 48
ZEYDE 55
SULEYCAN 1
NEVRINAZ 3
MIRKAL 1
NECEYAR 1
MARGITA 1
EYSU 1
DIZ 1
MAKTUME 4
DURUT 1
FERDINAS 3
CELLAT 16
LAYIGA 3
NITAN 1
ORESIN 1
MERTAS 1
GULISTAN 76
TUGLAY 1
ULHEM 1
NURIFER 31
OMRE 16
MUKERRE 1
YARGITAY 2
BELFIN 15
HOSBAHT 1
KENAZ 1
AIKOUL 1
MUNIRESECIL 1
SANKUR 4
EZELHAN 41
SUFAYE 1
EMBIHA 1
NAYAZI 1
MILLIYET 4
MUSERIYE 5
MERYEMANA 746
AYTUZ 1
IZZETIN 69
MUFERRI 1
UMMUSIYE 1
ZUHNIYE 5
SANDRIN 2
SERGUN 75
BRUCE 1
MEMNUYE 1
BURSIN 1
YASINA 1
SARTINA 1
FAALIYET 1
INSAR 2
YELGIN 10
MAFFURE 1
SAHISDE 15
EDNIYA 1
GULYAZAR 13
ALAYETTIN 14
BILLICAN 1
ALEYE 1
NADIP 1
MIDAHAR 1
MAKBALE 3
VERSINALI 1
SERFERAZ 6
ZAHIT 2503
HEYZERAN 12
KANARA 1
ABDULRAZAK 76
TURGUT 15
ERBAIN 1
DEYHAN 7
BEDIRSAN 1
HALIGME 1
MUHFESER 1
PIALE 1
ESENDAL 31
ZAMMO 1
VUSKA 1
GURANI 60
SAFAF 1
TONNIE 1
TAGA 1
HAMEYRA 2
JULIETA 13
BERKKALP 1
SAHIGA 2
A.RAMIZ 1
AGIM 46
ZULKAIP 1
MESOK 1
NEDAYIM 1
AYSEGULBEN 1
MUCCELLA 3
KERZI 237
PUNPUL 191
BERAF 1
YULDEN 1
UNDER 1
BAHYAN 1
FEIMAN 1
HAMMUT 61
RUNEYSA 2
VELIC 1
TAVIYE 1
MUTMINAT 1
IKRAYIL 1
LAKIZAR 2
BEYAT 4
OZKUNT 1
CABIR 2241
IBNUYAMIN 1
NURDUGUL 5
NIKAT 10
ZOHEYDE 1
VIGAN 7
NEZEFE 2
KIRKER 1
FAZILE 4344
SEVATIYE 1
FERSA 8
SURUHAN 3
ECIRI 1
GULHENDE 2
GULIA 1
FEVNUSE 1
DURYASA 2
FEYIKE 1
BESGUL 108
SEMAK 1
TELEBAN 1
KURI 5
BILDANA 2
ADIKA 22
SUNUYE 20
SELIMSINAN 1
BERKALP 2
VEJNI 7
GULFATIS 1
NARIZE 15
SETREDDIN 4
DIYAMEN 1
MEZEL 4
HUSNIKAR 1
NIMAN 23
ZAGLUL 2
TEIP 1
MINIZAR 1
AGKIZ 37
KIRSTINA 3
BURCA 4
MUKAFAT 9
ARUZEY 1
SENULKER 1
MIRZABEY 3
SERHADDIN 2
TANSELHAN 1
GUNESET 1
RAYIDE 13
ALDU 1
REYGUL 2
BEHBIYE 1
KEBEHAN 12
NEFIBE 13
IMTIYAZ 1
SAHPAN 1
EFTARETTIN 1
FERFO 4
AKGUNHAN 1
VILYA 3
GULPAZE 100
TORKOM 9
MAZBUT 2
ERDEREN 1
KADAYIF 3
MUREYFE 1
MEZIYYE 1
MEHMETEKIN 1
LEMSO 2
KIRMENSAH 1
ASEYNA 1
SELVETE 7
FARZUMELEK 1
ALISA 2
YAVUZAY 1
ERDOVAN 35
ALIHAN 4
MERUKA 2
HULAGURACI 1
ARNA 67
MUAMET 9
GULFUDE 2
SELVED 1
MEHRANGIZ 1
SERTAGA 1
LAHANA 2
MURTEZEME 2
GULCAHIT 2
MAILGUL 1
GULAZAD 1
KUBDIYE 1
SAINAR 3
VEBILA 1
SINGIN 1
FERDAT 1
YULDAN 2
MEYREMAM 1
KAY 5
BALALI 1
GONULMAZLUMSAH 1
TORUNSAH 1
BARISTAN 5
SAHNAZIRE 1
TABAN 2
GULSEDEN 1
LEMIHE 6
FAZLIHAN 3
VIRGI 1
MUNEVA 1
KUNVA 1
ZIDE 1
ZEYNAABIDIN 1
BENEN 3
ESREFE 32
CESIMI 14
ILADYA 1
UYANIK 1
HAYRU 14
HEPSI 2
MILUFER 4
SIYARET 3
BAKILE 2
HURUSIMA 1
ZERTUN 1
DALIDAFIFI 1
CUSGUN 1
FARIZA 5
CARLEEN 1
GURSINE 2
SUHRE 7
ABULFET 5
HUSOEYIN 1
LEMSI 1
NICMI 125
EMURULLAH 7
PENDIYE 33
BARTEV 2
HAICE 2
NAZENEN 1
TUNCSAL 1
YONCANUR 4
ELVEN 1
SEYRAN 216
HIDAVERDI 6
MEVCUDE 93
OKUL 3
MUZZEYAN 1
CESEDDIN 1
NEVRUBE 1
GOKHUN 133
TURHANETTIN 8
MASGUL 2
HATICEGOZDE 1
INZILA 3
MOHSUN 1
SARAFADDIN 1
GULCINAR 57
RUF 2
NIMENUR 1
CAGRIM 3
SIHISA 1
FATUMETU 1
SATILA 1
REZVETE 4
SAHSEP 1
KOMAY 1
ZURKER 1
PERKUNDE 1
REYMONDA 1
GURIDE 1
HATICETIL 5
HULYAMI 1
MUBECCET 3
HUSAT 1
SEBILE 7503
UZAME 1
SATIY 2
LETIFIYE 1
SITEN 1
URFAT 10
SEMHUN 1
KAMELIA 1
HOCEK 2
BUKRE 30
SEMIHAL 4
SIRIS 1
GULSEREK 2
CEMALLETTIN 37
ABDUSALAM 1
ZUBIYAR 1
HUBERTINE 3
HIMDIYE 1
MERIKIYE 1
TAKSIM 43
REMMO 18
FARIDA 40
VECAHITTIN 1
AVFAN 1
BEDRIHAN 38
GUNYELI 2
DILIKAN 1
MEKTUP 56
TAHURE 4
FIKNET 117
CERIDBEY 1
VASILAKI 5
TUFANNUR 1
AHZEN 6
ALPAT 5
EREBHAN 2
VESYE 1
SEMMIHA 1
ONCUM 1
DuRDANE 1
UMIRA 1
NILHAT 2
PAYHAN 2
NAMYA 5
PERSIN 1
ZULGARIYE 2
ADDUBAMI 1
AZRAGUN 1
SEDIHAN 3
DAHHAM 26
HAVLATA 4
GOSTEREN 1
FEZHI 1
MASER 10
YARANNI 1
MUZELGEL 1
MEMDUHA 2869
GULAVAZ 1
EZAMET 17
SEVDAS 1
MEHNINUR 2
CERRAN 1
MISKER 2
POLAT 3721
KILCASLAN 1
SENGOZ 1
MULTERIME 1
HAKEMIN 1
MAHPIKER 3
MIDRAF 5
CUDIHAN 1
IMDIRIS 1
JESUS 2
FATU 6
SONTURK 14
VECIHE 2509
HEREDIN 1
ZENNEZ 5
BILYAMIL 4
ORUCBEY 2
ANSAANE 1
ERHAM 6
RUHANIYET 1
SEFTAP 19
ABDULSIRIN 1
MESRUM 1
RONAHI 11
DEHRA 3
NECMUDDIN 3
DENEB 1
JERAYE 1
GOKCI 1
GASILE 1
LEMIZ 14
KUVA 1
KAMATIYE 1
MINASIP 2
ASUR 1413
DUSUN 6
SUZUNNAZ 1
YURUSEN 2
TUTENK 1
HULSEN 2
SLMAZ 1
SAMDAN 22
HINOZANT 1
NURSEVI 10
GULAMDAM 1
SELGUL 19
MEVLUDU 1
ALTER 1
SABATULLAH 11
GULVESILE 2
MUKDETTIN 1
LEHAT 2
CANEREN 1
ABDUSSELAH 2
LERGUL 1
MEHFANE 1
S.RUSTU 1
HALIMANA 1
FERRAT 1
FEYRAT 1
FAKIME 1
YETTIYE 1
TAYER 9
ZAYT 1
TANHU 3
MULGEN 4
SEVNIR 1
GUSSO 1
UMISE 3
SAHAZER 9
HOSEP 15
SEPNAA 1
SANSES 2
NURTEL 37
GURCEL 1
ASLANPERI 12
ALIYUKSEL 3
RADI 126
GULONER 1
GULSEHNAZ 2
VIRDAL 1
NAMSAL 3
ANTONETA 6
SEYYAHI 1
MASHAR 390
CANIM 6
NACIFA 1
MENISAT 1
EMMULLAH 1
SEFIJA 1
ZALFER 4
RADDIFE 1
MINTEKA 1
KANTER 1
SERMA 95
FELICITE 1
MUNTAS 9
MEVLIZE 2
AKEM 1
DUKUL 1
DEVLA 2
MIVER 2
DURSEV 3
BIBIZER 1
KIYAMEN 1
MAIRIN 1
PERIYE 110
NESURA 1
GEMDAN 1
CARL 3
MUECCELE 1
GULSAT 8
ANNE 127
ABDULHALIL 45
CAGATAY 5507
CESIDE 1
HUN 1
BIRIK 1
ZUHER 23
ILISER 2
SAHENIK 1
RECMIYE 6
CIDEN 20
MADENIS 1
MUZUME 1
ISMAILERDOGAN 1
ZUHA 14
FETHALLAH 2
HARUNTAHIR 1
ARAFFETTIN 1
HURMERIC 1
UMUSU 7
POLENBERK 1
ZIYADELI 1
ZEYFIYE 9
NEIDUM 1
HEKAYAT 1
KOBAT 1
ABDULLILLAH 25
SATAYI 1
YOSSI 2
NURGAT 2
HEPNAR 1
MAJIKHAN 1
VAADE 1
HALYAZ 18
SEYNAN 1
ANTIKU 1
SALENDER 1
GULNEVAZ 7
DEDECENGIZ 1
CANIPEK 1
GIRO 1
NURUSE 3
GOZAY 2
ZENIK 1
SELADDIN 79
DERMIYE 1
KIVAYET 1
MEHMETNAZIF 1
SABILET 3
FELURE 1
DULBIRIN 1
KATIP 1
AHIRET 28
MEYYALE 1
CEYLAH 2
KITAYER 1
AVNIZIVER 1
HEMIRAL 1
VAFI 37
ZAKO 1
TUKAY 30
MALIKA 1
MEHMIL 1
FIZAT 1
ZEYINIYE 1
BIKNUR 2
HULUN 1
SENBER 1
BINTI 3
MUMAN 1
TANZIMET 1
FEHMUDE 1
HEBUPULLAH 1
HALITI 1
NAFIKE 12
GUMAME 1
RUKUYETE 5
IBEYDULLAH 10
HASGADIN 1
FEYZIYE 2226
IZHEYYE 19
BEYDANUR 20
IKRAIM 1
MEZURE 8
IRDEN 1
ESBENDER 80
TAHMIRE 3
BESTEMIN 3
ERIKA 43
NURBAN 18
CEMAZ 1
GURSEYIT 1
MUSSEREF 6
KALIBINUER 1
BEYLI 9
ZEREDEST 1
HIRTAN 3
ABULBAKI 1
KAREKIN 2
KUNEVVER 1
NEFUSA 2
FILIZPER 1
SALITO 2
SAURAGE 1
ESTREA 12
YUNCAN 1
HEPGUL 80
SEPTIN 2
SENSUR 1
SEBAYETE 1
ANIMARTA 1
BASSEM 1
ULASOZ 1
PEVRIYE 24
FERMAYE 1
GULMIZGIN 1
AKINMETE 1
GULAYSA 4
GEZVE 2
NIZEVAL 1
EMIRSELAM 1
ANATOLIA 2
DINSER 4
GULSEPIN 1
SEYFMIN 1
LEHABIR 1
SADINES 1
SITTIYKA 20
ELEZER 1
HATAULLAH 1
NADUL 1
LUTFIYENAZ 1
NURDUYGU 1
UVEZ 1
REFIKALI 2
RALE 25
PENPEN 1
BUJENNET 1
MEMO 91
URGUBE 1
MEHMETNUH 1
MENIRA 14
BERZEM 3
NOBEDI 5
VEISEL 1
TAYSUN 17
BERRAK 1367
FIGENNUR 4
HAYIK 71
KULING 2
NECATDI 1
SAYHAL 1
SEMSINE 5
MUHHAMED 2
ZEHABIYE 1
BURCO 1
LIYLIFER 4
SITRATUL 1
INAMULLAH 6
YEMRIHAN 1
HEVIDAR 1
MUDDEYIM 1
IVYEK 1
CEVHAHIR 3
MESBIHE 1
ALEKSAN 38
MEYSERIN 1
OKKALI 1
FERZET 6
MELMA 2
HEMEDI 1
ALEMDAR 232
APTULAZIZ 12
ONDUM 1
SATISE 1
EDILLA 1
TAVSURE 1
EMNE 1
LAYIKA 275
RAHIMA 220
GULBATAN 5
GULBAKAN 4
SAADDET 18
GURMUZ 2
GULRIBA 1
RINT 1
NAMETE 1
SAFIUDDIN 1
ADEMI 9
YURDASEMA 1
HAKIFE 141
NURYAZDAN 1
ISTEGUL 5
FEDIRIYE 1
AYDABEN 2
SEKIFE 80
ERDEA 1
MEBANIYE 1
YENER 8513
GULOZAN 2
SEHMIHA 1
YAHYA 3
CALILE 1
ETAETTIN 1
FIRKZADE 1
OZBOY 1
ZARETTIN 3
HAMZADIYE 1
BEZAZ 1
MUVESSER 13
SACAETTIN 1
MEHMETADIL 2
GULZUNBUL 1
YUNUSEL 1
GUNDAG 1
SUTAYCAN 1
MURUVE 1
OKSUZ 6
KELDIKAN 1
YUSUP 8
NUDUFA 1
NERDIMAN 1
NAMIK 9686
SIBERAY 2
FILVA 7
PEMBESERIF 1
ERDEHAN 5
GONGUR 10
ERSOYTAN 1
YAKOB 3
ZUBUDIYE 16
MARIM 2
BEYIS 3
NAMLI 14
KETAIM 1
SEYRIDDIN 2
RIYASETTIN 21
VALATTIN 1
OKUTUR 1
MUTHET 1
MIHRIBAZ 1
SEEFR 1
RAVZETA 1
NUBER 85
BANAT 2
NEZHETUZEMAN 1
AKIKA 1
BATUNAY 1
HAYRINUSNA 1
ISEL 4
YUCOL 1
LYATIF 1
LANIZER 1
BASAR 2203
GULLUAGA 2
YASA 385
MUVEDDETKA 1
BETIM 12
KEVKEB 1
GEBRO 71
MUSTAKIYMA 1
IRTEK 1
NASUHU 3
ASBET 2
FORTINE 7
MUAMMBER 1
ONES 1
HASANA 5
DIKRUMI 1
CIHAL 2
SUAYDE 4
HADRA 1246
BULER 1
SABETAY 19
AYTENER 1
SERVETULLAH 1
FAHRUSAN 2
SIGATULLAH 1
FACILE 1
OZGUREVREN 1
VARSENI 1
FEHMAH 1
RAMAZET 1
NEMIKAN 5
BALCI 2
SIRACADIN 1
GARIBSAN 1
TURKUSAN 1
LEMIYET 4
BOGGILD 1
VEVLUDE 1
UMMAS 2
CANSUZAR 1
SEMUNGAZI 1
KUPRIYA 3
FIZAH 1
SERBES 45
AHMETSAID 1
SEVEY 11
BIHTAR 4
SEVAND 1
TEFLE 1
REFIDA 4
EBADIL 1
KAYSEBANO 1
SEMIK 1
OZGULHAN 2
ENVEL 3
BERHUZAR 3
BEYISIN 1
HILMIYI 1
DAVHAN 1
MILLIYE 27
NEHSAN 5
GILEMEN 1
IKAN 4
NABYE 1
BOYAR 1
BILDANE 240
ZULHIYA 4
KATER 1
NUKCAN 1
MUSSAFFE 2
REKAI 1
ASE 1
EBNUR 2
FAHRIALEM 5
DUSA 1
NEBATEN 1
ZENIRE 12
NARDAN 2
MAHISEL 1
GULMIR 4
ESILI 7
YAKKUP 1
FURUZ 18
ONNOCAN 1
FETTARIYE 1
KARDIYE 4
VETFA 250
EDAYET 8
SEHINDAN 1
UGRIYE 3
ATLES 3
ERLEVENT 6
MUHIBBIDIN 1
TAYRU 1
ASEGA 1
KANSAV 18
UFAKET 6
RAHMIKAN 1
TANRI 3
SAHDED 1
YAYA 4
UMMUZ 2
EGSABET 4
PEPRONE 3
SAHBIYE 10
JOZEFH 2
MESNUR 1
NEMVARE 1
DILISTTAN 1
URKUFE 1
HEYYAM 7
BUTEM 1
KIZILAY 4
INMIHAN 5
ULMIHAN 3
RUMISE 12
HANDE 10512
MELKA 6
VARKA 1
SACAN 1
SOMEK 1
NESUDE 12
NELI 39
HASANTAHIR 1
DESDAN 1
BILKA 2
TAVISE 1
FAKTORIYE 2
MEJRUSA 1
ERZINA 1
GENCER 4
MEHCEBIL 8
SEREFI 1
JULIET 12
NACAN 1
BEYTNEHRIN 2
DESTKO 1
ZILFEY 1
GAMET 2
KARIK 2
BEYCE 1
NECVET 22
TELMAN 14
BERUN 2
TAKVA 1
ROJDE 2
BORYANA 1
MEHBUH 1
SUDUZ 5
SIGMATULLAH 1
RUHIBENT 1
BETTAS 1
ALEYTIN 1
PITU 1
SECADET 1
ORGUT 3
EFKANI 1
ZAIDIYE 1
HULAFKI 1
BAKER 4
HOSANNA 1
SITARI 2
FEYDULLAH 14
KORAY 14224
ATALI 1
ALPTUGAY 2
GULESAN 4
ELPIN 1
YULET 6
RABIBE 8
NURAET 1
LOLISA 1
TUTCE 2
ERTEN 157
MAHIMIHRI 4
NECMINUR 1
ESMETTIN 3
AFEYET 1
SIGBATULLAH 3
KAMIRE 1
SELANIK 56
BILEHSAN 2
HAPSUN 4
KATAS 1
ANGELLA 2
ZUHAR 17
ASIYYAT 1
ZULFUKAR 34
ZAZAN 6
LOGER 2
SENAYI 733
BEHIC 791
BERMEK 1
HARIPSIMA 2
UGURHAK 1
SAFYATE 1
SELIK 2
FIDEYI 1
MAYAM 2
BARIM 2
SUHEYLAH 3
CINLI 1
GULESEN 169
GABRIELE 26
HAYRUNNUR 2
ALEJANDRO 1
ASAPET 1
GURGON 1
SEMSUL 1
UDNAN 1
KAREL 41
CEZMITURK 1
NIEVES 2
SEDIFA 2
EMIK 70
HAMITOGLU 1
DUMLUPINAR 2
SUZI 235
ISMIGUZEL 7
HAVVILI 1
ZIYNAL 1
ZEKINIYE 1
BOZAGA 5
BEIYE 9
HABIM 1
ABER 1
ZINI 2621
URANYUM 1
ABDULMUTELIF 1
ACEL 7
HURUMUS 2
NEMAS 1
ABDULMUBIN 1
SATETTIN 1
DILMEYI 1
SAHISA 2
MEHLIHA 1
FERIDANE 2
M.BAKIR 4
AYHATAN 1
MUTALIBE 2
BENAZIYE 1
TANYEL 79
ZUFREM 1
MESRURE 1926
KEMLE 16
CEMAKAN 1
AYTAR 3
NURAJ 1
GUNOZ 2
DILMAN 6
SAINDER 2
RUKIBE 3
SEBLEWENGEL 1
ZAHIME 22
ZERIHAN 74
MILADUN 1
NETUBE 1
MEJREM 1
ERDIK 1
SUMUHA 1
VAHIYUDDIN 1
FURDA 1
SERIYAL 1
KURDALE 2
SANTITA 1
CENAT 3
PIRGUZAR 1
MANIZER 1
GULTENER 1
NURSA 14
ENGINAY 18
ALINUTKU 1
CEZADE 1
CARHE 1
VEHTA 2
SELIMIYA 1
OGDEM 1
YAMURAY 1
DESTANOL 1
SAZIDER 1
HADZERE 1
AYTEMEL 3
MUEYYET 46
MARKIRIT 31
GUGUS 26
MEMETCETIN 1
MUCIZ 2
KOSUNALI 1
MULKUN 1
NUCIRI 1
HENSILE 1
BANTU 1
SERMEZ 3
FARISI 14
UYET 1
VERESUL 2
OZSEVER 1
SUREYYAYE 2
MESUIDE 1
MEHREN 1
ENESAY 1
BURSE 1
FOVZI 13
PEVRUZ 7
RUHRIGUL 1
ILMUHAN 2
SAMSEL 1
VELENT 1
ATACANIM 1
BINNADIR 1
NESEN 4
NISMIYA 6
IHZAL 1
BURAHAN 4
SUSRAN 4
HAVZET 1
EYUBUL 4
MEHIHA 2
KERAMEN 1
MELLO 1
NEZARE 1
NUHMEHMET 29
NAMIGOR 1
CATI 2
OMAYKAAN 1
TURDANE 2
SUVATI 4
GRIGOR 4
HOSROF 163
RIDAA 2
ANJELA 29
BAHYEDIN 8
DICLEM 1
HUMANYAK 1
MERRY 1
FINTOZ 95
SABIHA 29789
GULDOGAR 1
HATZER 1
GULHANDAM 1
PUNPIL 2
AYLETE 1
SUTKIYE 8
TUNYAS 1
NEVARE 38
IFAYE 1
KOSTANYA 1
ZELAHE 1
PEYYAN 1
SITTIYE 522
FERZE 18
CIHANTURK 1
BULBEN 10
MUHABEDDIN 1
VADE 126
FERTAP 1
ENZADE 3
ENBIE 3
RAHMANA 1
VELIYE 1069
ATASOZ 1
AYDEM 31
ELEFTERYA 1
NURYIL 7
UMULKERSIM 1
MEHRECAN 3
ABDULHALIT 99
TURIYE 81
BANUH 1
KARACA 16
ZULEYBI 1
NUHRAHIM 1
IKBALEDDIN 1
YURTGEN 1
ABDULNUR 29
BAKTINUR 1
SAHSIMEN 3
HEMETI 4
YASIMA 5
MUGIME 5
SEPIYA 1
ABDURREEZAK 1
SERIFEKADIN 1
KEMAHLI 1
HALLO 45
SYLVETTE 1
ILMIYET 1
FERUDUNGAZI 1
HAVERHAN 1
AYSAMA 1
GULTAHRI 1
MUMUNET 6
ATABAN 2
TOGRAL 1
SERMIK 1
REVNAK 40
GULZEYNAT 2
FIRAYYA 1
SALZAN 1
PULIYA 1
SAITGUL 1
CEMAANUR 1
AYERDEM 1
HUH 2
HEYBETTULAH 3
SERKUL 2
ERKES 1
HAYAL 1961
TURUS 1
BAFTI 1
GULUMSER 1
PERISIMA 5
BAHTISAR 7
INZALE 2
JUZIF 1
SOFERIYE 4
ABDULMUNIS 1
AMSA 109
NURBERNA 1
ONDAY 7
KUTSALTUTKU 1
KULINK 7
GULHATIR 21
KIRAS 34
ZULIKE 2
UCI 2
MEDKIYE 2
MERDIYERECEP 1
ILPAR 1
SUHEDANUR 1
GULRIZ 190
PAZILAITI 1
ESKIN 9
MAIFER 4
ABDULMELIH 5
MAHMUTSENER 1
HAMUR 11
RUHHAT 1
KELAMIYE 1
GULYANAK 2
HUDAYIN 6
FETIHAHMET 1
MEYRI 115
HEDAVIYE 2
CEVHERIYE 61
MEHDEBER 1
SIKRIYE 30
GURMUS 1
ALTINER 1
NEVZATEMIN 1
ZEMLIHA 2
ADILLA 2
SADEHAN 3
YESMINA 1
ERIK 24
HIMADIYE 1
REFFAN 1
MUZELLEF 90
NECAVER 2
IYADE 2
SEANE 1
NEYVAL 2
ACVA 1
ERENDIS 1
ARTIMUR 1
ERDINA 1
RAJEH 1
UVEDIYE 1
SIVAYI 1
ADIGUL 20
HELMUDIYE 1
ABURAKIP 2
KORE 5
SAMYELI 1
MEMDUHAN 5
MUKERYA 1
EKTAN 3
FINNEHER 1
AHBEGI 1
HAYATE 2
EROZ 5
DAVIYA 12
REVUKIYE 1
ARSENIN 1
BULTAN 4
ISBARAALP 1
ADLE 4275
HALILOGLU 1
NEVROZIM 1
KRAL 36
S. 3
PEVRILBIRDANE 1
GUDDUSI 46
DARSIN 1
KIYAFETULLAH 1
INHISE 1
SAMI 51162
HACISABAN 1
GULYAZ 1
YAVEZ 1
CEBREN 1
HOKMUNAZ 1
KUTMEHMET 1
YILNUR 32
DUHA 56
ESSEMENE 2
IBNI 20
HAREM 2
FERUNDAG 1
ZUYYIN 1
HASSASEDIN 1
MECIMETTIN 1
HAMIT 8
HACIGAS 1
EDMUN 1
SALIHE 8084
ARAYIS 3
ESEVI 1
UNSI 2
BERCUHU 1
SIKARIYE 3
ESEF 2
MUTEMER 1
AYTEM 9
MUKRAMIN 1
URUNCAN 1
EMREDIN 6
YILMIYE 1
NURILEMEL 1
AYRAL 3
NUSIREVAN 4
NASIHA 291
NIHATTIN 42
SEHVANE 1
DINNAVAS 1
SANABIYE 1
SEHLEM 6
HLATA 1
ESHEN 1
ANKO 26
TAJLAN 1
MUNHIR 1
KAMERRUH 29
MANEYIL 1
KAMERA 2
SEYHSUVAR 3
BERDOGAN 1
AYTUGRUL 6
DIZAR 9
SURKIYE 5
NEYAR 1
HUSNAI 1
ABDULTALIP 150
JUDIDE 1
M.TEKIN 1
RAGAIP 8
BAGDISE 1
HARDES 1
MERDANIYE 10
SAKIYE 146
HAYRANNISA 5
NEVELA 1
GULSERCAGLA 1
MINARZUNUR 1
ARSELOS 1
LEONILA 1
PERIHANUR 1
ERHATAY 1
GULCAHILE 1
EVRUH 1
HEYBETTULLAH 38
TAVUZE 1
ILIE 2
MEVSURE 97
KURTCABE 1
SIYAHHAL 53
SADETUL 1
RODA 24
NURSEVDIN 4
ALIASLAN 10
MEVCI 1
AGAL 1
IPSULUKA 1
GULSIN 1
HUMEMEYRAN 1
MEHYAR 3
BEDRETIN 12
DOGRUSAL 1
ALIBEDIRHAN 1
LANG 1
CAVDAR 4
ABULE 5
NEJMEDIN 7
HULISKER 1
OZKUL 95
ZENNILE 1
CEN 1
UMMETULLAH 3
TEHNUR 4
YURDADON 4
